province,year,GDP (100million),GDP per capita,Agricultural population (10thousand),Rural final consumption expenditure (100million),Total export (10000 USD),Fixed asset investment (10000),Urban residents final consumption expenditure (100million),Total population (10thousand),Primary industry added value (100million),Tertiary industry added value (100million),Secondary industry added value (100million),Fiscal expenditure (10000),Fiscal revenue (10000),Total import and export (10000 USD),Total import (10000 USD),Non-agricultural population (10thousand)
河南省,1993年,1583.12,1778.0,7659.0,453.61,75500.0,4641700.0,220.37,8946.0,410.45,403.78,768.89,1477325.0,1392000.0,131400.0,55900.0,1287.0
河南省,1994年,2216.83,2467.0,7632.0,597.12,102200.0,6280300.0,334.29,9027.0,529.43,634.05,1053.35,1696235,934000.0,163200.0,61000.0,1395.0
河南省,1995年,2988.37,3297.0,6812.0,819.64,135800.0,8050300.0,437.39,7713.0,738.91,861.81,1387.65,2073000.0,1246295.0,222900.0,87200.0,901.0
河南省,1996年,3634.69,3978.0,7631.0,1011.52,124000.0,7213000.0,535.52,9172.0,908.05,1057.75,1668.88,2553000.0,1621000.0,196900.0,72900.0,1541.0
河南省,1997年,4041.09,4389.0,7694.0272,1083.22,128700.0,7360000.0,622.23,9243.0,976.73,1212.66,1851.7,2844000.0,1857268.0,189700.0,61000.0,1599.0
河南省,1998年,4308.24,4643.0,7729.9674,1073.08,118700.0,7709000.0,665.78,9315.0,1037.58,1342.7,1927.95,3236255.0,2082000.0,173200.0,54500.0,1644.0
河南省,1999年,4517.94,4832.0,7765.9625,1047.57,112900.0,13241800.0,731.31,9387.0,1087.7,1459.26,1970.98,3843157.0,2234000.0,175000.0,62200.0,1680.3803
河南省,2000年,5052.99,5450.0,7793.0039,1216.6,149300.0,14757200.0,867.48,9488.0,1124.93,1645.59,2282.48,4455295.0,2467000.0,227500.0,78100.0,1734.0
河南省,2001年,5533.01,5959.0,7787.0316,1314.4,171500.0,9773300.0,956.43,9555.0,1195.39,1839.91,2497.71,5086000.0,2677459.0,279300.0,107700.0,1816.1431
河南省,2002年,6035.48,6487.0,7815.1512,1380.02,211900.0,18264501.0,1105.7,9613.0,1207.11,1946.77,2881.6,6292000.0,2967179.0,320400.0,108500.0,1868.0
河南省,2003年,6942.41,7376.0,7818.2548,1298.2,298000.0,23105416.0,1625.12,9667.0,1198.7,2395.08,3348.63,7165978.0,3380535.0,471600.0,173600.0,1950.0161
河南省,2004年,8411.19,9047.0,7614,1501.56,417600.0,30993800.0,1928.42,9717.0,1647.57,2682.88,4080.74,8800000.0,7890500.0,661300.0,243700.0,2103.0504
河南省,2005年,10243.47,11346.0,7884.6308,1554.22,510093.0,43786900.0,2263.64,9380.0,1844.04,3197.16,5202.27,11160412.0,9671600.0,773604.0,263511.0,2125.4076
河南省,2006年,11977.87,12761.0,8010.3411,1712.85,663500.0,59077400.0,2634.65,9392.0,1869.82,3791.86,6316.19,14401000.0,12029600.0,979600.0,316100.0,2168.7626
河南省,2007年,14824.49,16012.0,8122.8362,1768.68,839145.0,80101100.0,3051.32,9360.0,2156.69,4763.8,7904.01,18706100.0,15304800.0,1280493.0,441347.0,2240.1647
河南省,2008年,18408.0,19593.0,,1953.8,1071900.0,104700000.0,3567.66,9429.0,2659.0,5271.0,10478.0,22839105.0,17818900.0,1747900.0,676000.0,
河南省,2009年,19367.3,20477.0,8338.9689,2106.9,735000.0,137046000.0,4142.0,9487.0,2769.0,5629.7,10968.6,29057600.0,19218000.0,1343839.0,609191.0,2324.4655
河南省,2010年,23092.36,24446.0,8428.5377,2372.7,1053447.0,165859000.0,5029.9,9405.0,3258.09,6608.0,13226.38,34161400.0,22937000.0,1779157.0,725710.0,2371.0968
河南省,2011年,26318.68,27901.0,85106077.0,2792.8,1924000.0,177705100.0,5825.1,9461.0,3349.25,8947.84,14021.59,42488200.0,28519100.0,3264200.0,1340200.0,24118384.0
河南省,2012年,28961.92,30497.0,8497.0913,3081.8,2967800.0,217615400.0,6672.6,9532.0,3577.15,10342.21,15042.55,50064000.0,32824800.0,5175000.0,2207200.0,2434.5218
河南省,2013年,32155.9,34174.0,8544.6101,3446.04,3599000.0,253215200.0,7640.67,9573.0,4059.0,10290.5,17806.4,55823100.0,36868100.0,5995700.0,2397000.0,2494.2618
河南省,2014年,34574.76,35982.0,8610.8613,3891.0,3938400.0,307822000.0,8434.6,9645.0,3988.22,13446.93,17139.61,60286900.0,40947800.0,6503300.0,2564900.0,2490.7872
河南省,2015年,37010.25,39131.0,,4222.1,4306100.0,2827794.0,9498.9,9701.0,4015.56,15120.68,17947.86,67993500.0,44269600.0,7378100.0,3071900.0,
河南省,2016年,40249.34,41326.0,,4621.0,4283400.0,3292676.0,10629.9,9778.0,4063.64,17198.81,18986.89,74537400.0,47069600.0,7122600.0,2839200.0,
河南省,2017年,44824.92,45723.0,,4978.1,4702900.0,438903600.0,12051.6,9829.0,4139.29,19745.3,20940.33,82155200.0,52383500.0,7761300.0,3058400,
河南省,2018年,49935.9,50714.0,,,5376700.0,474454800,,9864.0,4311.12,23586.21,22038.56,92180000.0,58758200.0,8281900.0,2905200,
河南省,2019年,54259.2,56388.0,,,5422000.0,512411200,,9901.0,4635.4,26018.0,23605.8,,61872300,8244500.0,2825200,
河南省,2020年,54997.1,55435.0,,,5930000.0,,,9941.0,5353.7,26768.0,22875.3,103726700.0,62673900.0,9720500.0,3790800.0,
河南省,2021年,58887.4,59410.0,,,7781000.0,,,9883.0,5620.8,28934.9,24331.6,97842900.0,43539200.0,12710000.0,4929000.0,
河南省,2022年,61345.1,62106.0,,,,,,9872.0,5817.8,30062.2,25465.0,,61887500.0,12790000.0,,
浙江省,1949年,14.98,73,1775,,,,,2083.07,10.25,3.52,1.21,,,,,308.07
浙江省,1950年,17.42,83,1801.2,,,2100,,2121.45,11.77,3.95,1.7,,,,,320.25
浙江省,1951年,21.05,98,1836.5,,,3000,,2162.36,13.69,4.88,2.48,,,,,325.86
浙江省,1952年,25,112,1881.42,,,5400.0,,2213.0,16.28,5.47,2.78,,39000,,,331.4
浙江省,1953年,27.24,122,1927.46,,,6100.0,,2268.51,16.55,6.83,3.86,,,,,341.05
浙江省,1954年,28.65,125,1974.59,,,8000.0,,2325.54,17.76,6.76,4.13,,,,,350.95
浙江省,1955年,31,130,2025,,,8000.0,,2428.4,18.78,7.87,3.88,,,,,361.53
浙江省,1956年,33.54,139,2063.06,,,12000.0,,2444.9,19.91,9.03,5.6,,,,,379.81
浙江省,1957年,37.27,151,2088.42,,,18000.0,,2528.3,19.29,10.05,7.93,,,,,414.92
浙江省,1958年,43.75,173,2094.35,,,61000.0,,2588.5,18.27,11.11,14.37,,,1700,,469.19
浙江省,1959年,47.35,183,2108.14,,,71300.0,,2623.3,17.8,12.66,16.89,,,1500,,490.11
浙江省,1960年,47.25,181,2116.35,,,89100.0,,2650.6,15.94,13.19,18.12,,,1100,,503.51
浙江省,1961年,40.56,154,2146.92,,,36000.0,,2633.19,16.95,11.34,12.27,,,500,,486.26
浙江省,1962年,43.35,163,2254.51,,561,19000.0,,2707.24,20.24,11.35,11.76,,,600,,452.73
浙江省,1963年,46.6,169,2354,,,22400.0,,2800.5,23.37,10.97,12.26,,,2400,,446.47
浙江省,1964年,51.75,182,2494.94,,,29000.0,,2874.6,24.92,12.15,14.68,,,2300,,379.62
浙江省,1965年,55.67,191,2569.43,,1942,28200.0,,2957.35,25.97,12.77,16.93,,,1900,,298.0
浙江省,1966年,58.28,195,2640.82,,,29100.0,,3033.4,28.01,13.26,17.01,,,900,,392.57
浙江省,1967年,56.35,184,2700.46,,,24000.0,,3103.42,27.55,13.11,15.69,,,600,,402.96
浙江省,1968年,54.94,175,2768.36,,,21000.0,,3173.18,28.57,12.59,13.78,,,500,,404.82
浙江省,1969年,62.7,195,2859.08,,,33300.0,,3253.0,30.27,13.59,18.84,,,900,,393.9
浙江省,1970年,69.17,211,2917.4,,504,44000.0,,3316.0,32.28,14.47,22.42,,154200,773,,294.0
浙江省,1971年,70.43,210,2972.26,,,63000.0,,3389.89,31.98,14.96,23.49,,159400,800,,417.63
浙江省,1972年,84.39,247,3030.41,,,70000.0,,3450.8,39.78,15.39,29.22,,179000,1000,,420.38
浙江省,1973年,86.99,250,3084.82,,,62300.0,,3512.92,39.22,15.88,31.89,,208100,1200,,428.1
浙江省,1974年,86.57,245,3147.16,,,55306.0,,3560.9,42.1,16.13,28.34,,154300,1000,,413.71
浙江省,1975年,84.23,235,3197.25,,1068,60000.0,,3614.5,39.2,16.4,28.63,,133700,2351,,321.0
浙江省,1976年,87.27,240,3238.4,,1827,61200.0,,3662.82,39.57,16.98,30.72,,137200,1800,,424.42
浙江省,1977年,100,271,3287.85,,3783,80000.0,,3707.4,39.18,19.3,41.52,,196400,3800,,419.25
浙江省,1978年,123.72,332.0,3321.96,,5200,232300.0,0.05,3750.96,47.09,23.11,53.52,174300,274500,7000,,116.06
浙江省,1979年,157.75,418.0,3332.57,,9075,261100.0,,3792.33,67.56,26.12,64.07,,258700,10790,,124.6
浙江省,1980年,179.92,472.0,3346.4,,24300,332500.0,,3826.58,64.61,31.24,84.07,173400,311300,26084,,128.88
浙江省,1981年,204.86,532.0,3362.04,,44062,341600.0,,3871.51,69.06,41.12,94.68,,343400,47376,,134.56
浙江省,1982年,234.01,600.0,3387.79,,55696,417200.0,,3924.32,84.88,50.69,98.44,,366400,58823,,139.94
浙江省,1983年,257.09,652.0,3413.05,,65201,440400.0,,3963.1,82.89,61.08,113.12,,417900,67846,,143.34
浙江省,1984年,323.25,813.0,3425.47,,73689,648900.0,,3993.09,104.4,77.37,141.48,,466700,79235,,147.46
浙江省,1985年,429.16,1070.0,3395.35,,93800,1022000.0,,4029.56,123.88,106.37,198.91,374000,582500,112322,,153.46
浙江省,1986年,502.47,1241.0,3417.19,,109128,1273900.0,,4070.07,136.29,135.29,230.89,510000,686100,129300,20163,157.19
浙江省,1987年,606.99,1482.0,3455.14,,123406.0,1562000.0,,4121.19,159.41,166.11,281.47,512000,763600,150000.0,26578,161.12
浙江省,1988年,770.25,1858.0,3487.61,,149004.0,1889500.0,,4169.85,195.68,220.18,354.39,631000,855500,201978.0,49624,164.87
浙江省,1989年,849.44,2028.0,3515.46,,187919.0,1794900.0,,4208.88,210.95,252.24,386.25,748000,982100,251400.0,64165,167.28
浙江省,1990年,904.69,2143.0,3538.13,343.73,218900.0,1869600.0,130.94,4234.91,225.04,271.47,408.18,802300,1015900,277300.0,58461.0,169.0
浙江省,1991年,1089.33,2564.0,3555.37,,291258.0,2397500.0,,4261.37,245.22,350.0,494.11,973000,1089400,385100.0,94424,171.25
浙江省,1992年,1375.7,3209.0,3560.13,,357127.0,3611800.0,,4285.91,262.67,460.77,652.26,953100.0,1183600.0,499907.0,142780.0,174.03
浙江省,1993年,1925.91,4459.0,3563.24,398.9,432313.0,6838300.0,398.3,4313.3,315.97,627.75,982.19,1250400.0,1666400.0,673300.0,240956.0,179.11
浙江省,1994年,2689.28,6183.0,3565.19,616.7,608657.0,10063900.0,358.66,4341.2,438.65,855.02,1395.61,1530300,2093900.0,899144.0,290487.0,186.5
浙江省,1995年,3563.9,8144.0,3567.14,762.32,769800.0,13579000.0,473.66,4369.63,549.95,1157.63,1856.32,1803000.0,2485000.0,1153000.0,381448.0,191.43
浙江省,1996年,4195.76,9534.0,3570.17,766.3,804147.0,16175300.0,946.5,4400.09,594.93,1366.85,2233.98,2137083.0,2917500.0,1254126.0,449979.0,196.68
浙江省,1997年,4695.93,10615.0,3557.19,977.74,1011113.0,16945700.0,641.26,4422.28,618.9,1519.16,2557.87,2402000.0,3405200.0,1427732.0,416619.0,204.39
浙江省,1998年,5065.5,11395.0,3539.78,1002.03,1086623.0,18479300.0,676.12,4446.86,609.3,1683.92,2772.28,2868113.0,4018000.0,1485400.0,398765.0,210.52
浙江省,1999年,5461.27,12229.0,3519.7933,987.42,1287144.0,18860400.0,740.52,4467.46,606.32,1871.68,2983.27,3440424.0,4774000.0,1830561.0,543417.0,219.05
浙江省,2000年,6164.79,13467.0,3506.2,924.45,1944300.0,22672200.0,1409.63,4596.0,630.97,2246.72,3287.1,4313000.0,6584200.0,2783300.0,839000.0,227.0
浙江省,2001年,6927.7,14726.0,3473.6305,1012.83,2298000.0,27766900.0,1590.0,4519.84,659.78,2677.85,3590.07,5973500.0,9177600.0,3280000.0,982239.0,237.77
浙江省,2002年,8040.66,16918.0,3438.7606,1073.94,2942000.0,35963100.0,1800.72,4535.98,685.2,3242.59,4112.87,7499039.0,11665800.0,4196400.0,1255000.0,252.02
浙江省,2003年,9753.37,20249.0,3394.0864,1137.44,4160300.0,49935700.0,2201.22,4551.58,717.85,3909.25,5126.27,8971000.0,14688900.0,6142300.0,1982000.0,263.67
浙江省,2004年,11482.11,23476.0,3353.16,1235.12,5816000.0,60597800.0,2674.7,4577.22,803.83,4517.87,6160.4,10629400.0,18051600.0,8523000.0,2707000.0,282.58
浙江省,2005年,13028.33,26277.0,3335.3,1354.46,7680400.0,66962500.0,3351.33,4898.0,881.47,5193.19,6953.67,12660000.0,2115360000.0,10739000.0,3059000.0,297.54
浙江省,2006年,15302.68,30415.0,3317.264,1540.19,10090000.0,75936600.0,4044.31,4629.43,913.16,6093.87,8295.66,14719000.0,25676600.0,13914000.0,3825385.0,309.78
浙江省,2007年,18639.95,36453.0,3308.21,1589.01,12830000.0,84204300.0,4920.52,4659.34,969.27,7547.94,10122.74,18068600.0,32398900.0,17685000.0,4854031.9,323.75
浙江省,2008年,21284.58,41061.0,3292.37,1740.17,15426700.0,93230000.0,5653.88,4687.85,1073.3,8698.6,11512.68,22085800.0,37301000.0,21110900.0,5685664.0,340.76
浙江省,2009年,22833.74,43543.0,3282.2305,1898.97,13302000.0,107423200.0,6421.42,4716.18,1134.68,9816.7,11882.36,26533500.0,41220400.0,18773500.0,5471179.5,354.48
浙江省,2010年,27399.85,51110.0,3279.06,2214.54,18046500.0,123760400.0,7582.18,5447.0,1322.85,11936.1,14140.9,32078800.0,48954100.0,25353300.0,7299485.9,365.24
浙江省,2011年,31854.8,57828.0,3279.4301,2566.96,21634900.0,140772500.0,9076.93,4781.31,1535.2,14048.56,16271.04,38425900.0,59250000.0,30937800.0,2245000.0,376.03
浙江省,2012年,34382.39,61097.0,3277.74,2796.3,22451900.0,170959600.0,9699.9,4799.34,1610.81,15731.05,17040.53,41618800.0,64084900.0,31240300.0,2042200.0,384.09
浙江省,2013年,37334.64,65105.0,3281.4845,3087.61,24874600.0,201940700.0,10505.55,5784.0,1718.74,17453.12,18162.78,47304700.0,69084100.0,33578900.0,8704000.0,1545.4101
浙江省,2014年,40023.48,68569.0,3279.1128,3382.01,27332900.0,235547600.0,11412.81,5890.0,1726.57,18716.19,19580.72,51595700.0,75217000.0,35504900.0,8179000.0,1580.0643
浙江省,2015年,43507.72,73276.0,,3820.21,27633200.0,266647200.0,12038.61,5985.0,1771.36,21129.81,20606.55,66459800.0,85494700.0,34678400.0,7074781.77,
浙江省,2016年,47254.04,78384.0,1845,4182.37,26786400.0,295710000.0,14353.65,6072.0,1890.43,23792.36,21571.25,69742500.0,92250700.0,33657600.0,6864000.0,
浙江省,2017年,52403.13,85612.0,,4606.58,28679300.0,311259900.0,16812.14,6170.0,1933.92,27222.48,23246.72,75303200.0,103011600.0,37790700.0,,
浙江省,2018年,58002.84,93230.0,,4934.53,32103900.0,333360000,18855.34,6273.0,1975.89,30718.83,25308.13,86295300.0,117059500.0,43236000.0,,
浙江省,2019年,62462.0,98770.0,,5141.45,33460500.0,367030000,20589.39,6375.0,2086.7,34075.77,26299.51,100530300,122682400,44722500.0,,
浙江省,2020年,64613.3,100738.0,,5089.3,36311000.0,,19494.74,6468.0,2169.2,36031.2,26413.0,100820100.0,124214900.0,48854300.0,12543000.0,
浙江省,2021年,74040.78,113839.0,,5987.51,46610000.0,,22514.04,6540.0,2211.7,40655.09,31173.99,110168700.0,145169600.0,64093000.0,17497000.0,
浙江省,2022年,77715.4,118496.0,,,51579500,,,6577.0,2324.8,42185.4,33205.2,120177000,144212500,70344100.0,,
海南省,1949年,,,,,,,,,,,,,,,,
海南省,1950年,,,227.67,,,,,246.82,,,,,,,,19.15
海南省,1951年,,,233.47,,,,,253.11,,,,,,,,19.64
海南省,1952年,,,239.28,,42,1674.0,,259.4,,,,,1000,,,20.12
海南省,1953年,,,243.29,,,9000.0,,265.69,,,,,,,,22.4
海南省,1954年,,,243.55,,,7000.0,,273.11,,,,,,,,29.56
海南省,1955年,,,247.93,,,3300.0,,277.85,,,,,,,,29.92
海南省,1956年,,,253.57,,,6000.0,,285.53,,,,,,,,31.96
海南省,1957年,,,253.99,,232,6100.0,,290.81,,,,,,,,36.82
海南省,1958年,,,254.76,,,10200.0,,302.79,,,,,,,,48.03
海南省,1959年,,,246.68,,,15200.0,,311.6,,,,,,,,64.92
海南省,1960年,,,235.84,,,17300.0,,317.05,,,,,,,,81.21
海南省,1961年,,,276.46,,,13400.0,,326.53,,,,,,,,50.07
海南省,1962年,,,287.91,,147,8000.0,,335.18,,,,,,,,47.27
海南省,1963年,,,294.83,,,10000.0,,343.24,,,,,,,,48.41
海南省,1964年,,,304.8,,,10400.0,,353.33,,,,,,,,48.53
海南省,1965年,,,313.57,,391,12200.0,,365.79,,,,,,,,52.22
海南省,1966年,,,324.03,,,12000.0,,377.66,,,,,,,,53.63
海南省,1967年,,,332.81,,,9100.0,,385.16,,,,,,,,52.35
海南省,1968年,,,343.64,,,8000.0,,396.49,,,,,,,,52.85
海南省,1969年,,,357.43,,,11000.0,,410.85,,,,,,,,53.42
海南省,1970年,,,374.84,,225,15000.0,,428.89,,,,,,,,54.05
海南省,1971年,,,393.92,,,19000.0,,454.5,,,,,,,,60.58
海南省,1972年,,,402.83,,,19000.0,,467.95,,,,,,,,65.12
海南省,1973年,,,414.69,,,15000.0,,479.49,,,,,,,,64.8
海南省,1974年,,,420.88,,,23200.0,,487.77,,,,,,,,66.89
海南省,1975年,,,427.36,,828,26000.0,,496.82,,,,,,,,69.46
海南省,1976年,,,433.91,,,23000.0,,505.15,,,,,,,,71.24
海南省,1977年,,,442.38,,,29200.0,,516.36,,,,,,,,73.98
海南省,1978年,16.4,314.0,451.08,,1019,34000.0,,528.45,8.72,4.03,3.65,16695,13635,,,77.37
海南省,1979年,17.45,327.0,458.86,,1698,32200.0,,540.3,9.31,4.37,3.77,18208,13256,,,81.44
海南省,1980年,19.33,354.0,466.24,,1829,34725.0,,552.53,10.8,4.92,3.61,20994,11877,,,86.29
海南省,1981年,22.23,399.0,469.76,,4571,47716.0,,560.77,13.02,5.74,3.47,24238,11377,,,91.01
海南省,1982年,28.86,510.0,477.11,,2027,58257.0,,571.38,17.25,7.57,4.04,25874,12770,,,94.27
海南省,1983年,31.12,540.0,482.79,,1577,63150.0,,580.66,18.45,8.2,4.47,,,,,97.87
海南省,1984年,37.18,636.0,485.35,17.18,4113,98274.0,6.19,589.31,20.48,10.02,6.68,45233,30549,,,103.96
海南省,1985年,43.26,729.0,485.5,20.59,8113,153082.0,7.46,597.51,21.8,12.16,9.3,58994,31613,,,112.01
海南省,1986年,48.03,798.0,489.3,24.06,3840,160028.0,8.64,605.63,24.05,14.06,9.92,,,,,116.33
海南省,1987年,57.28,925.0,493.49,25.5,11545.0,160187.0,10.1,615.08,28.63,17.74,10.91,,,29241.0,17696,121.59
海南省,1988年,77.0,1220.0,500.82,31.3,29496.0,201400.0,13.3,627.49,38.46,24.35,14.19,93000,48000,66500.0,36966,126.67
海南省,1989年,91.32,1420.0,506.2,33.5,36082.0,288080.0,15.8,638.79,42.64,30.39,18.29,138000,63000,109620.0,73538,132.59
海南省,1990年,102.42,1562.0,514.62,33.5,47138.0,355508.0,18.2,663.0,45.71,36.52,20.19,174000,74000,93697.0,46559.0,136.61
海南省,1991年,120.52,1804.0,520.68,31.9,66964.0,456303.0,23.7,674.0,49.8,46.01,24.71,199000,100000,134876.0,67912,140.82
海南省,1992年,140.8,2719.0,524.83,35,88120.0,870451.0,34.3,686.0,58.0,43.0,39.8,254000.0,150000.0,169450.0,81330.0,146.49
海南省,1993年,225.15,3328.0,530.36,49.4,90157.0,1666600.0,45.1,701.0,77.73,76.91,70.51,385000.0,291000.0,256866.0,166709.0,151.42
海南省,1994年,331.98,4702.0,533.26,54.4,98698.0,2202491.0,63.7,711.0,106.12,142.54,83.32,400000,275000.0,269719.0,171021.0,158.13
海南省,1995年,363.25,5063.0,537.36,66.8,83000.0,1980665.0,76.2,724.0,128.9,155.87,78.48,424000.0,285339.0,226744.0,143744.0,165.06
海南省,1996年,389.68,5346.0,540.25,79.5,84132.0,1485000.0,90.9,734.0,141.15,167.01,81.52,452000.0,307034.0,228667.0,144535.0,173.81
海南省,1997年,411.16,5567.0,543.07,82.2,88966.0,1167000.0,97.4,743.0,148.52,179.51,83.13,478408.0,309000.0,194901.0,105935.0,181.4612
海南省,1998年,442.12,5912.0,547.1919,85.4,88463.0,1560000.0,105.4,753.0,156.05,194.66,91.41,549066.0,337000.0,190913.0,102450.0,186.12
海南省,1999年,476.68,6294.0,554.094,86.6,74860.0,1901322.0,110.5,762.0,172.62,208.04,96.02,568000.0,361441.0,121867.0,47007.0,189.12
海南省,2000年,526.82,6798.0,564.07,97.8,80289.0,31100.0,123.0,789.0,192.0,230.85,103.97,641193.0,392000.0,128800.0,48495.0,196.87
海南省,2001年,579.18,7315.0,567.1901,99.8,80094.0,1719000.0,135.4,796.0,196.78,248.56,133.84,789000.0,438000.0,176238.0,96144.0,202.31
海南省,2002年,642.74,8041.0,570.43,106.8,81930.0,2257707.0,151.7,803.0,222.89,270.97,148.88,923000.0,462383.0,186686.0,104756.0,208.4624
海南省,2003年,713.96,8849.0,574.9,108.5,86916.0,2763400.0,172.6,811.0,244.29,293.85,175.82,1054000.0,513205.0,227855.0,140939.0,215.361
海南省,2004年,802.68,9859.0,501.3473,116.73,109252.0,3252811.0,196.48,818.0,271.99,331.09,199.6,1272006.0,570358.0,340168.0,230916.0,304.5319
海南省,2005年,884.87,10753.0,505.306,126.43,102254.0,3515100.0,214.63,828.0,289.86,365.18,229.83,1512421.0,690000.0,259175.0,156921.0,313.73
海南省,2006年,1027.45,12350.0,512.0747,140.01,145456.0,4260137.0,254.01,836.0,310.71,425.12,291.62,1745400.0,818139.0,397358.0,251902.0,321.3611
海南省,2007年,1234.0,14683.0,521.39,156.58,183697.0,5092568.0,310.07,845.0,351.32,528.42,354.26,2453700.0,1083500.0,735749.0,552052.0,327.8716
海南省,2008年,1459.0,17175.0,529.7631,167.91,186329.0,7060000.0,374.93,854.0,438.0,587.0,434.0,3579700.0,1450012.0,1052418.0,866089.0,334.9621
海南省,2009年,1646.6,19166.0,539.5514,154.0,131000.0,9882000.0,421.24,864.0,461.9,741.2,443.4,4860600.0,1782400.0,890996.0,700960.0,340.0126
海南省,2010年,2065.0,23323.0,552.6277,168.92,239114.0,13170000.0,485.4,869.0,540.0,954.0,571.0,5813400.0,2711000.0,1081650.0,842535.0,343.46
海南省,2011年,2463.84,28014.0,561.6892,227.1,254162.0,16572000.0,579.3,890.0,636.64,1155.94,671.26,7788000.0,3401200.0,1275604.0,1021442.0,346.1335
海南省,2012年,2789.38,30993.0,559.67,260.2,314314.0,21454000.0,677.8,910.0,683.85,1358.31,747.22,9116700.0,4094400.0,1432965.0,1118651.0,342.2627
海南省,2013年,3146.5,35317.0,565.0956,298.01,371000.0,26250200.0,745.42,920.0,756.5,1518.7,871.3,10111700.0,4810100.0,1498000.0,1127000.0,343.818
海南省,2014年,3449.01,37166.0,571.3238,348.1,442000.0,31122000.0,813.4,936.0,793.15,1829.34,826.52,10997400.0,5553100.0,1585965.0,1146000.0,345.0123
海南省,2015年,3734.19,39704.0,,377.1,374000.0,33554000.0,1166.8,945.0,835.35,2015.99,882.85,12394300.0,6277000.0,1397000.0,6366665.0,
海南省,2016年,4090.2,43009.0,396.38,423.2,212000.0,37470300.0,1261.3,957.0,924.74,2261.51,903.95,13764800.0,6375100.0,1133000.0,6108090.0,
海南省,2017年,4497.54,46631.0,,464.9,2956490.0,41254000.0,1464.5,972.0,962.84,2538.35,996.35,14439700.0,6741100.0,7027040.0,4070550,
海南省,2018年,4910.69,50263.0,,,2977608.0,36670200,,982.0,616.2588,2871.59,444.4572,16910000.0,7526700.0,1270000.0,5504150,
海南省,2019年,5308.9,56507.0,,,499000.0,33296400,,995.0,1080.4,3129.5,1099.0,,,1320000.0,5621884,
海南省,2020年,5532.4,55131.0,,,401000.0,,,1012.0,1136.0,3341.2,1055.3,19724600.0,8160600.0,1360000.0,956000.0,
海南省,2021年,6475.2,63707.0,,,515000.0,,,1020.0,1254.4,3982.0,1238.8,19713700.0,9211600.0,2287000.0,1772000.0,
海南省,2022年,6818.2,66602.0,,,,,,1027.0,1417.8,4089.5,1310.9,,,3009000.0,,
湖北省,1949年,,,2294,,,77,,2580.94,,,,,,,,286.94
湖北省,1950年,,,2342,,,2900,,2633.62,,,,,,,,291.62
湖北省,1951年,,,2391.5,,,5800,,2687.58,,,,,,,,296.08
湖北省,1952年,24.51,90.13,2435.65,15.52,,17400.0,,2745.0,13.9,6.79,3.82,,38100,,,315.55
湖北省,1953年,30.23,109,2472,,8243,23000.0,,2807.0,16.41,8.49,5.33,19600,48700,8243,,335
湖北省,1954年,25.51,90,2504.22,,9309,31100.0,,2865.39,12.97,6.59,5.97,33900,52000,9400,,361.17
湖北省,1955年,34.05,117.88,2522.83,,8721,38500.0,,2925.9,18.14,8.48,7.43,34900,47700,8725,,389.08
湖北省,1956年,44.6,152,2578.74,,8734,65400.0,,2979.3,22.29,12.07,10.24,36800,57100,8800,,384.56
湖北省,1957年,48.86,162.17,2640.73,24.87,6252,65700.0,,3062.41,24.33,12.97,11.56,35500,62700,6300,44,421.68
湖北省,1958年,61.5,198.14,2695.72,,7455,123000.0,,3167.5,26.8,15.01,19.69,88840,104900,7700,,449.75
湖北省,1959年,64.22,203.27,2645.87,,6086,160100.0,,3173.14,24.77,16.86,22.59,102800,133100,6137,,527.27
湖北省,1960年,63.61,201.13,2591.41,,3972,159800.0,,3168.0,23.6,16.39,23.62,149300,134700,3972,,560.76
湖北省,1961年,48.91,154.41,2692.26,,2602,53200.0,,3183.0,25.86,12.85,10.2,87249,78900,2602,,490.7
湖北省,1962年,52.13,161.47,2813.36,,2500,27800.0,,3273.93,29.3,12.23,10.6,50800,87200,2544,,460.57
